inSmi	refIdx2	Sim
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	58	0.0412
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	98	0.0408
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	64	0.0406
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	1	0.0402
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	34	0.0396
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	94	0.0390
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	46	0.0385
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	65	0.0381
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	0	0.0380
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	93	0.0372
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	89	0.0366
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	82	0.0363
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	36	0.0356
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	44	0.0340
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	88	0.0339
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	5	0.0304
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	79	0.0302
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	4	0.0274
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	68	0.0273
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	2	0.0273
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	18	0.0269
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	3	0.0246
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	47	0.0244
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	99	0.0090
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	19	0.0089
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	11	0.0053
CC(C)(C)c1ccc(cc1)C2c3cccn3CCCN2C(=O)c4ccc(cc4)C(C)(C)C	90	0.0045
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	40	0.3739
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	22	0.0947
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	80	0.0898
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	57	0.0837
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	60	0.0785
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	54	0.0778
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	39	0.0748
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	62	0.0737
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	76	0.0675
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	83	0.0657
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	59	0.0624
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	49	0.0619
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	36	0.0606
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	71	0.0602
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	96	0.0598
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	79	0.0591
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	50	0.0583
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	69	0.0578
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	94	0.0576
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	23	0.0570
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	37	0.0551
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	15	0.0545
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	56	0.0531
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	25	0.0530
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	28	0.0529
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	30	0.0514
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	86	0.0503
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	64	0.0501
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	43	0.0498
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	14	0.0496
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	100	0.0496
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	95	0.0487
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	72	0.0480
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	48	0.0477
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	33	0.0477
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	73	0.0476
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	12	0.0470
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	81	0.0467
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	21	0.0464
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	70	0.0464
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	5	0.0463
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	20	0.0463
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	42	0.0462
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	17	0.0458
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	35	0.0456
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	92	0.0452
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	98	0.0448
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	75	0.0448
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	31	0.0444
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	78	0.0443
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	74	0.0435
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	10	0.0434
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	77	0.0429
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	84	0.0428
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	44	0.0428
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	93	0.0427
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	55	0.0425
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	24	0.0420
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	7	0.0416
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	41	0.0414
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	65	0.0411
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	16	0.0410
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	58	0.0408
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	38	0.0406
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	82	0.0397
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	0	0.0396
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	2	0.0388
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	8	0.0387
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	32	0.0386
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	45	0.0385
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	26	0.0377
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	53	0.0375
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	51	0.0375
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	97	0.0370
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	66	0.0362
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	4	0.0360
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	47	0.0357
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	27	0.0355
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	89	0.0354
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	87	0.0349
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	67	0.0348
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	52	0.0329
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	63	0.0322
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	13	0.0321
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	29	0.0317
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	85	0.0313
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	61	0.0308
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	68	0.0306
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	9	0.0302
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	1	0.0301
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	3	0.0290
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	91	0.0284
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	88	0.0284
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	34	0.0252
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	18	0.0210
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	19	0.0209
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	11	0.0200
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	99	0.0164
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	6	0.0160
c1cc(cc(c1)[N+](=O)[O-])CSc2nc3ccsc3c(=O)n2C4CC4	90	0.0018
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	33	0.1379
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	79	0.1038
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	97	0.1035
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	82	0.0880
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	19	0.0812
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	53	0.0809
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	25	0.0751
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	28	0.0749
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	21	0.0745
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	41	0.0701
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	59	0.0678
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	86	0.0650
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	29	0.0644
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	31	0.0614
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	74	0.0592
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	65	0.0586
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	3	0.0583
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	85	0.0582
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	30	0.0572
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	24	0.0557
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	56	0.0546
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	75	0.0543
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	5	0.0538
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	52	0.0531
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	8	0.0525
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	58	0.0515
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	78	0.0514
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	0	0.0514
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	39	0.0512
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	32	0.0511
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	77	0.0497
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	23	0.0477
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	64	0.0476
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	20	0.0461
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	67	0.0451
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	100	0.0446
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	98	0.0432
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	48	0.0428
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	57	0.0421
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	69	0.0414
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	43	0.0412
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	17	0.0410
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	35	0.0408
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	68	0.0402
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	96	0.0390
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	14	0.0384
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	60	0.0375
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	22	0.0375
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	95	0.0375
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	54	0.0374
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	62	0.0367
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	81	0.0364
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	92	0.0360
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	46	0.0357
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	7	0.0350
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	49	0.0350
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	61	0.0345
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	13	0.0342
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	4	0.0339
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	2	0.0327
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	37	0.0324
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	80	0.0320
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	51	0.0318
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	73	0.0318
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	89	0.0318
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	87	0.0315
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	84	0.0314
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	38	0.0309
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	72	0.0298
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	12	0.0297
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	40	0.0294
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	15	0.0289
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	94	0.0289
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	76	0.0278
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	44	0.0275
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	50	0.0272
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	36	0.0268
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	71	0.0266
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	1	0.0262
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	26	0.0258
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	66	0.0255
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	91	0.0255
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	42	0.0252
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	45	0.0244
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	6	0.0241
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	93	0.0235
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	88	0.0216
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	10	0.0215
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	16	0.0213
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	18	0.0212
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	9	0.0206
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	63	0.0200
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	55	0.0194
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	83	0.0193
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	27	0.0192
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	70	0.0184
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	34	0.0181
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	99	0.0071
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	11	0.0059
CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)C(Cl)(Cl)Cl	90	0.0025
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	22	0.3362
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	62	0.1614
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	86	0.1448
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	85	0.1317
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	15	0.1300
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	42	0.1252
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	28	0.1208
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	21	0.1137
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	24	0.1122
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	78	0.1104
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	84	0.1103
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	71	0.1101
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	8	0.1084
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	57	0.1036
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	59	0.1025
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	30	0.1006
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	55	0.0992
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	13	0.0975
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	33	0.0970
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	40	0.0944
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	56	0.0925
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	39	0.0917
c1cc(ccc1c2[nH]c3ccc(cc3n2)NC(=O)c4ccc(cc4)Cl)NC(=O)c5ccc(cc5)Cl	60	0.0909
