CTISMILES	_internalID_
CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cccc5)F	CHEMBL1809193
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccncc3C#N)c4nc(no4)C5CC5	CHEMBL2087085
CN1CCC(CC1)COc2cc3c(cc2OC)ncnc3Nc4cccc(c4F)Cl	CHEMBL213874
COc1cc(cc(c1)OC)c2cc3cnc(nc3nc2N)N	CHEMBL56942
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3ccccc3)N4CCOCC4	CHEMBL2325713
CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cccc5)C(F)(F)F	CHEMBL1809196
C[C@@H](CO)Oc1cc(cc(c1)Oc2ccc(cc2)S(=O)(=O)C)C(=O)Nc3nccs3	CHEMBL561652
C[C@@H](C(=O)N(C)C)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5cscn5	CHEMBL256996
CC1(CNc2c1ccc(c2)NC(=O)c3cccnc3NCc4ccncc4)C	CHEMBL572881
CC(C)Oc1cc(cc(c1)OCC2CCCC2)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL194499
COc1cc2c(cc1OC)ncnc2Nc3cnn(c3)CC(=O)Nc4cccc(c4)F	CHEMBL1940103
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccc(cc3F)S(=O)(=O)C)C(=O)OC(C)(C)C	CHEMBL2086672
c1cc(cnc1)OCc2cc(ccc2Cl)NC(=O)c3cc(cc(c3)F)N4CCOCC4	CHEMBL194436
c1ccc(cc1)c2cc(ccc2NC(=O)CN3CCOCC3)c4cccc5c4oc(cc5=O)N6CCOCC6	CHEMBL1669170
COCCCNS(=O)(=O)c1ccc(cc1)Nc2nccc(n2)c3cnc4n3cccc4	CHEMBL73243
CC(=O)N1CCCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cccc5)Cl	CHEMBL1809048
COc1cc(cc(c1OC)OC)Nc2cc(ncn2)Nc3c(ccc4c3OCO4)Cl	CHEMBL253741
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccncc3C#N)c4nc(on4)C(F)F	CHEMBL2086694
CCCc1c(cnn1c2ccccc2)C(=O)Nc3ccc(cc3C)F	CHEMBL1351893
c1ccc(cc1)C(=O)c2ccc(cc2)NC(=O)CSc3ccncc3	CHEMBL331019
COc1ccc(cc1)C(=O)Nc2ccccc2	CHEMBL2064599
CN1CCC(CC1)Oc2cccc3c2c(ncn3)Nc4ccc(c(c4)Cl)F	CHEMBL203725
c1ccc(cc1)C(CC(=O)c2ccccc2)S(=O)(=O)c3ccccc3	CHEMBL2316349
Cc1cc(cc2c1ncc(c2Nc3cccc(c3)OC)C(=O)N)S(=O)(=O)c4cccc(c4)C(=O)N(C)C	CHEMBL570015
c1c(ccc(c1)[C@H]2CC[C@@H](CC2)CC(=O)O)c3ncc(cc3)Nc4cnc(cc4)C(F)(F)F	CHEMBL2364624
CN(c1ccnc(n1)Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)c5cc(ccn5)OC	CHEMBL1762533
COCCC(c1ccc(cc1)Cl)NC(=O)C2(CCN(CC2)c3c4cc[nH]c4ncn3)N	CHEMBL2325740
c1ccc(c(c1)NC(=O)c2cc(ccc2Cl)[N+](=O)[O-])O	CHEMBL229948
C[C@H](CO)Nc1c2c(nc(n1)SCc3ccccc3)nc(s2)O	CHEMBL402986
COc1ccc(cc1)CNC(=O)N(CC=C)C2CCN(CC2)CCC(c3ccccc3)c4ccccc4	CHEMBL181858
CN1CCN(CC1)S(=O)(=O)c2ccc(cc2F)c3cnc(c(n3)C(=O)Nc4cccnc4)N	CHEMBL2177157
CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(c(n3)C(=O)Nc4cnccc4CN5CCCC5)N	CHEMBL2177173
c1cc(nc(c1)NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)N	CHEMBL495841
C[C@@H]1CN(C[C@@H](O1)C)c2nc3c(ccc(n3)Nc4ccccc4)c(n2)N5CCOCC5	CHEMBL1079324
COc1cc2c(cc1OC)ncc(c2Nc3ccc(cc3)Oc4ccccc4)C#N	CHEMBL31733
Cc1ccccc1Nc2c3ccccc3ncn2	CHEMBL91863
C[C@@H](COC)Oc1cc(cc(c1)Oc2ccccc2)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL1778365
c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2O)S(=O)(=O)N3CCNCC3)Cl	CHEMBL2178579
c1ccc(cc1)C[C@@H](C(=O)N2CCC(CC2)O)NC(=O)c3cc4cc(ccc4[nH]3)Cl	CHEMBL317410
c1ccc(c(c1)C(=O)N)NC(=O)Nc2ccc(c(c2)Cl)Cl	CHEMBL62788
CCCSc1ccc2c(c1)nc([nH]2)NC(=O)OC	CHEMBL1483
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)C(=O)N4CCN(CC4)C	CHEMBL455467
c1cc2c3c([nH]c2c(c1)F)CCN(C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2164683
Cc1ccc(cc1)S(=O)(=O)Nc2c(cnn2c3ccccc3)C(=O)NC4CCCCC4	CHEMBL1916084
CCN(CCN(C)C)S(=O)(=O)c1ccc(cc1)c2cnc(c(n2)C(=O)Nc3cccnc3)N	CHEMBL2177167
CC(C)Oc1cc(cc(c1)Oc2ccc(cc2)S(=O)(=O)C)C(=O)Nc3nccs3	CHEMBL550904
c1cc(c(c2c1NC3=NC(=O)CN3C2)Cl)Cl	CHEMBL760
CN1CCN(CC1)CC(=O)Nc2ccc(c3c2c4ccccc4s3)c5cccn6c5nc(cc6=O)N7CCOCC7	CHEMBL1630123
Cc1cc(on1)CNc2ncc(c(n2)Nc3cc(n[nH]3)CCc4ccccc4)Br	CHEMBL2088095
CCCCOc1nc(c2c(n1)n(c(n2)O)Cc3cccc(c3)CC(=O)OC)N	CHEMBL1089224
Cc1nc(c2cc(sc2n1)c3ccccc3)O	CHEMBL1365670
CC(=O)N1CCN(CC1)c2ccc(c(c2)OC)Nc3ncc(c(n3)c4cnc5n4cccc5)Cl	CHEMBL1809044
Cc1c(c(nn1CC(=O)N2CCN(CC2)c3ccc(cc3)F)C(F)(F)F)Cl	CHEMBL2322888
c1ccnc(c1)COc2ccc(cc2Cl)Nc3c4c(cccc4OC[C@@H]5CCCN5C(=O)CO)ncn3	CHEMBL403569
Cc1cccc2c1[nH]c3c2CN(CC3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2163583
c1ccc(cc1)Cc2c3ccccc3c(nn2)O	CHEMBL66761
CC(C)Oc1cc(cc2c1c(ncn2)Nc3c(ccc4c3OCO4)F)OCCN5CCN(CC5)C(=O)C	CHEMBL386996
c1cc(ccc1c2nc3ccc(cc3s2)O)O	CHEMBL44227
Cc1ccc(cn1)Oc2ccc(cc2Cl)Nc3c4c([nH]nc4ncn3)OCCN5CCC(CC5)O	CHEMBL255170
c1ccc(c(c1)C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F)Cl	CHEMBL1163741
Cc1c(c(n2c(n1)nc(n2)c3cccnc3)O)Cc4ccccc4	CHEMBL1720347
CC(C)N1CCN(CC1)Cc2cc(c(nc2)c3ccc(cc3)C(=O)Nc4ccccc4N)C#N	CHEMBL258177
CCN(C1CCN(CC1)CC[C@@H](c2cccc(c2)F)C3CCN(CC3)S(=O)(=O)C)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL1951912
CNCCC(c1ccccc1)Oc2ccc(cc2)C(F)(F)F	CHEMBL41
C[C@H](C(=O)N1CCC(=CC1)c2c(cc(cc2F)N3C[C@@H](OC3=O)COc4ccon4)F)O	CHEMBL2111886
c1ccc2c(c1)c(ccn2)c3cn[nH]c3c4ccccn4	CHEMBL261454
Cc1ccc(cn1)Oc2ccc(cc2C)Nc3c4c(cccc4O[C@@H](C)C(=O)N(C)C)ncn3	CHEMBL429760
Cc1cc(cc(c1)c2c(c3cc(sc3[nH]2)C(C)(C)C(=O)N4C5CCC4CC5)CCN6CCC(CC6)C(=O)N7CCC(CC7)OC)C	CHEMBL250389
c1ccc(c(c1)C[C@@H](C(=O)O)N2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)C#N	CHEMBL2158769
CCN(C1CCN(CC1)CC[C@@H](c2ccccc2)N3CCN(CC3)S(=O)(=O)C(F)(F)F)C(=O)Cc4ccc(cc4)S(=O)(=O)C	CHEMBL1951898
c1cc(c(cc1NC(=O)N2CCN(CC2)C[C@@H]3CCCN(C3)C4CC4)Cl)Cl	CHEMBL2036757
CCCSc1c(ccc(n1)N2CCC(CC2)C(=O)O)C(=O)NC3CCCCC3	CHEMBL2153189
c1ccc(cc1)CCOCCC(=O)NCCNCCc2ccc(c3c2sc(n3)O)O	CHEMBL111775
C[C@@H](Cc1ccccc1)Oc2cc(cc(c2)OC(C)(C)COC)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL1778359
Cc1cnc(s1)NC(=O)c2ccccn2	CHEMBL1441042
C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccc(c(c4)OC)C5CC5	CHEMBL2172003
Cc1c(c(n[nH]1)c2ccc(cc2O)O)c3ccc(cc3)OC	CHEMBL192894
COc1ccc(cc1)S(=O)(=O)Nc2ccccn2	CHEMBL1422545
c1ccc(cc1)Oc2cccc(c2)CC3C(=O)NC(=O)S3	CHEMBL597424
Cc1cc(ccc1OCC(=O)O)CN2Cc3ccccc3C[C@H]2C(=O)Nc4ccc(cc4Cl)Cl	CHEMBL1643200
COCCNS(=O)(=O)c1ccc(cc1)Nc2ncc(c(n2)c3cnc4n3cccc4)Cl	CHEMBL72464
c1ccc(cc1)[C@@H]2C[C@H]2Nc3c4c(nc(n3)SCCC(F)(F)F)n(nn4)[C@@H]5C[C@@H]([C@H]([C@H]5O)O)CO	CHEMBL249584
Cc1ccc(cc1)Nc2c3c(c4ccccc4o3)nc(n2)C	CHEMBL1445556
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)S(=O)(=O)NCCOC	CHEMBL478409
CC1(N=C(N=C(N1c2ccc(c(c2)Cl)Oc3ccc(cc3)Cl)N)N)C	CHEMBL588001
COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N	CHEMBL2171986
COc1cc2c(cc1OC)ncnc2Nc3ccc4c(c3)ccn4Cc5ccccc5	CHEMBL31108
c1ccc(cc1)c2cc(c(s2)NC(=O)N)C(=O)Nc3ccccc3	CHEMBL461914
Cc1cccc(c1NC(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F)C	CHEMBL1724349
c1ccc(c(c1)N)NC(=O)c2ccc(cc2)C3CCN(CC3)CCC(=O)Nc4ccccc4F	CHEMBL409494
CCn1c2c(cnc(c2nc1c3c(non3)N)C#CC(C)(C)O)OCC4CCCNC4	CHEMBL2140607
CC1(C(=Nc2c(ncnc2O1)N)c3ccc(cc3)C45CCC(CC4)(CC5)C(=O)O)C	CHEMBL515415
c1ccc(c(c1)c2ccc(cc2)c3c(c(c4cnccc4n3)O)C#N)OC(F)(F)F	CHEMBL1957366
C[C@@H]1CN(CCN1c2ncc(cn2)OCc3ccc(cc3)C#N)C(=O)OC(C)(C)C	CHEMBL2086670
COc1cccc(c1)C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F	CHEMBL1163721
CCCSc1c(ccc(n1)Oc2ccc(cc2)CC(=O)O)C(=O)NC3CCCCC3	CHEMBL2153185
CC(C)N1CCC(CC1)(C(=O)N)N(C)Cc2cc3c(cc2OC)ncnc3Nc4cccc(c4F)Cl	CHEMBL383246
Cc1ccc2c(c1)n3c(cnc3c(n2)NCCN)C	CHEMBL249697
CN(C)c1ccc(cc1)NC(=O)Cn2cc(cn2)Nc3c4cc(c(cc4ncn3)OC)OC	CHEMBL1940105
c1ccc(cc1)CNC(=O)c2cc(sc2NC(=O)N)c3ccccc3	CHEMBL516615
CN(c1cccc2c1cn[nH]2)c3ccnc(n3)Nc4cc(nc(c4)N5CCOCC5)N6CCOCC6	CHEMBL1270280
c1cc(ccc1C(=O)C2CCN(CC2)C(=O)c3ccc(c(c3)Cl)Cl)F	CHEMBL1163486
Cc1ncc(n1C(C)C)c2c(cnc(n2)Nc3ccc(cc3)N4CC(C4)NC(=O)C)F	CHEMBL476577
CN1CCC(CC1)COc2cc3c(cc2OC)ncnc3Nc4ccc(c(c4)Cl)F	CHEMBL215786
c1cc2c3c([nH]c2c(c1)OC(F)(F)F)CCN(C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2163589
Cc1ccc(cc1N(C)c2ccnc(n2)Nc3cc(cc(c3)OCCOC)N4CCOCC4)CO	CHEMBL1762544
CC(C(=O)N1CCc2ccccc2C1)N3C(=O)c4ccccc4C3=O	CHEMBL1704514
c1cc2c(cc1Cl)c3c([nH]2)CCN(C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2164687
C[C@H](CO)Nc1c2c(nc(cn2)O)nc(n1)SCc3cccc(c3F)F	CHEMBL256668
Cc1c2c(c(c(nc2sc1Br)O)c3ccccc3)O	CHEMBL373003
CC(C)Oc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4c3oc(cc4=O)N5CCOCC5	CHEMBL1669159
C[C@@H](Cc1ccccc1OC)Oc2cc(cc(c2)O[C@@H](C)COC)C(=O)Nc3ccc(cn3)C(=O)O	CHEMBL1778355
c1cc(ccc1CN2CCC(C2)Nc3ccc4c(c3)cn[nH]4)Cl	CHEMBL427245
C[C@H](C(=O)NC)N(C)Cc1cc2c(cc1OC)ncnc2Nc3cccc(c3F)Cl	CHEMBL211003
COc1cc2c(cc1OCCCN3CCC[C@@H]3CO)ncnc2Nc4cc(n[nH]4)CC(=O)Nc5cccc(c5F)F	CHEMBL385049
c1ccc(cc1)c2csc(n2)N	CHEMBL175296
CCCSc1c(cnn1C)C(=O)NC2CCCCC2	CHEMBL2177610
c1ccc(cc1)NC(=O)N2CCN(CC2)c3ccccn3	CHEMBL1503904
c1cc(c(cc1Cn2c3cc(ccc3cc2C(=O)O)F)Cl)Cl	CHEMBL134072
CC(C)n1c2ccccc2c3c1cc(c(c3F)NC(=O)N4CCOCC4)F	CHEMBL325639
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4c3cc[nH]4)N5CC6CCC(C5)O6	CHEMBL2325699
CS(=O)(=O)c1cccc(c1)Nc2nccc(n2)Nc3cccc4c3occ4	CHEMBL1270671
C[C@H](C(=O)N(C)CCO)Oc1cccc2c1c(ncn2)Nc3ccc(c(c3)Cl)OCc4ccccn4	CHEMBL258313
CN(C1CCN(CC1)CCC(c2ccccc2)c3ccccc3)C(=O)Cc4ccc(c(c4)Cl)Cl	CHEMBL360120
CCCN(CCCOc1ccc2c(c1)ncnc2Nc3cc(n[nH]3)CC(=O)Nc4cccc(c4F)F)CCO	CHEMBL214637
CC1(C=Cc2c(c3cc(ccc3nc2O)OC)O1)C	CHEMBL1488010
CS(=O)(=O)N1CCC(CC1)NC(=O)c2ccc(cc2)Oc3ccc(cc3)C#C[C@@]4(CN5CCC4CC5)O	CHEMBL1940309
CCn1cc(cc(c1=O)C)[C@]2(c3cccc(c3C(=N2)N)F)c4cccc(c4)c5cc(cnc5)C#CC	CHEMBL2152903
CS(=O)(=O)Cc1cc(nc(n1)c2cccc3c2[nH]cc3)N4CCOCC4	CHEMBL2325701
CC(C)C[C@@H](C(=O)NCC#N)N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F	CHEMBL437501
COCCOc1cc2c(cc1OCCOC)ncnc2Nc3cccc(c3)C#C	CHEMBL553
c1cc(c(cc1CN2CCNCC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl	CHEMBL235789
Cc1nc(c(nc1c2cc(c(cc2)[C@H]3CC[C@H](CC3)CC(=O)O)F)C(=O)N)C	CHEMBL2178945
CNC(=O)CCc1nc(no1)c2ccc(cc2)OC	CHEMBL1888988
CCN1CCC[C@H](C1)C(=O)N2CCN(CC2)C(=O)Nc3ccc(c(c3)Cl)Cl	CHEMBL2036778
COc1cccc(c1)NC(=O)Cn2cc(cn2)Oc3c4cc(c(cc4ncn3)OC)OCCN5CCCCC5	CHEMBL1940111
c1cc2c3c([nH]c2c(c1)C(F)(F)F)CCN(C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N	CHEMBL2163586
c1ccc(cc1)CCCN2CCC[C@H](C2)CN3CCN(CC3)C(=O)Nc4ccc(c(c4)Cl)Cl	CHEMBL2036756
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)N4CCN(CC4)C(=O)C	CHEMBL477568
c1cc(c(cc1Cl)S(=O)(=O)Nc2nc(cs2)c3c(ccs3)Cl)Cl	CHEMBL1580660
COc1ccc(cc1)c2cnn(c2N)C3CCS(=O)(=O)C3	CHEMBL1582947
Cc1c(n2ccccc2n1)c3ccnc(n3)Nc4cccc(c4)Cl	CHEMBL73189
CCN(CCCOc1ccc2c(c1)ncnc2Nc3cc(n[nH]3)CC(=O)Nc4cccc(c4F)F)CCO	CHEMBL215322
c1ccc(cc1)CSc2c3c(nc[nH]3)ncn2	CHEMBL397434
C[C@](CS(=O)(=O)c1ccc(cc1)F)(C(=O)Nc2ccc(c(c2)C(F)(F)F)C#N)O	CHEMBL63560
c1ccc2c(c1)C[C@H](C(=O)N2C[C@H](CO)O)NC(=O)c3cc4cc(sc4[nH]3)Cl	CHEMBL394527
c1cc(cc(c1)F)C(=O)Nc2nc[nH]n2	CHEMBL1561012
c1cc(ccc1C#CC2(CN3CCC2CC3)O)Oc4ccc(cc4)C(=O)NC5CCS(=O)(=O)C5	CHEMBL1940316
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccc(cc3)N4CCN(CC4)C(=O)CO	CHEMBL477786
c1cc(cc(c1)OC[C@@H](CO)O)C(=O)c2cnn(c2N)c3ccc(cc3)F	CHEMBL205133
Cc1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccccc3	CHEMBL1796280
COCCOc1nc(c2c(n1)n(c(n2)O)Cc3cccc(c3)CC(=O)OC)N	CHEMBL1089517
Cn1cc(c2c1ccc(c2)F)C3=C(C(=O)NC3=O)c4cccc(c4)NCC(CO)O	CHEMBL1082152
CS(=O)(=O)Nc1cccc(c1)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl	CHEMBL496574
c1ccc2c(c1)ccc(n2)COc3cccc(c3)c4nnn(n4)Cc5ccccc5C(=O)O	CHEMBL280713
C[C@@H](Cc1ccccc1)Oc2cc(cc(c2)OC3CCOCC3)C(=O)Nc4ccc(cn4)C(=O)O	CHEMBL1778360
CS(=O)(=O)c1cccc(c1)Nc2nccc(n2)Nc3c(ccc4c3OCO4)Cl	CHEMBL445162
c1cc(cc(c1)OC(F)(F)F)C(=O)N2CCC(CC2)C(=O)c3ccc(cc3)F	CHEMBL1164745
CS(=O)(=O)Cc1cc(nc(n1)c2ccc(cc2)NS(=O)(=O)C)N3CCOCC3	CHEMBL2030449
Cc1ccc(cn1)Oc2ccc(cc2C)Nc3c4c(cccc4O[C@H](C)C(=O)N(C)CCOC)ncn3	CHEMBL257477
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(cn2)OCc3c(cncc3F)F	CHEMBL2086682
c1cc(c(c(c1)OCC2CC2)c3cc(c(c(n3)N)C#N)C4CCCNC4)O	CHEMBL182407
C[C@@H](C(=O)N(C)C)Oc1cccc2c1c(ncn2)Nc3ccc4c(c3)cnn4Cc5cccc(c5)F	CHEMBL256784
CC(=O)N1CCN(CC1)c2ccc(cc2)Nc3nccc(n3)c4cnc5n4cccc5	CHEMBL1809191
Cc1ncc(n1C(C)C)c2ccnc(n2)Nc3ccccc3	CHEMBL1164652
CC(C)Cn1c2c(c(n(n2)Cc3cccc4c3cccc4)c5ccncc5)c(=O)n(c1=O)C	CHEMBL401874
C[C@@H]1CN(C[C@@H](O1)C)c2nc3c(c(n2)N4CCOC[C@@H]4C)ncc(n3)c5ccccc5	CHEMBL2331605
CN(Cc1cc2c(cc1OC)ncnc2Nc3cccc(c3F)Cl)CC(=O)N	CHEMBL379601
CC1C(=O)Nc2ccccc2N1C(=O)c3ccccc3	CHEMBL1889452
COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)c4ccco4	CHEMBL2
Cc1ccc(cc1Nc2ccnc(n2)Cl)NC(=O)c3ccnc(c3)N4CCOCC4	CHEMBL185328
